"LOCOMOTIVE","G22U 904413","Locomotiva adaptada para M1 (com plug)","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904420","Locomotiva adaptada para M1 (com plug)","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904423","Locomotiva adaptada para M1 (com plug)","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904426","Locomotiva adaptada para M1 (com plug)","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904301","Locomotiva acidentada e recuperada c/ peças de outras G22U","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904302","Locomotiva baixada","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904309","Locomotiva baixada no acidente da serra de São Francisco em 2012","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904317","Locomotiva baixada","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904324","Locomotiva baixada","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904324","Locomotiva baixada","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904327","Locomotiva baixada","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904328","Foi batizada com o nome de União na época da RFFSA","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904336","Locomotiva baixada","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904337","Locomotiva baixada","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904341","Locomotiva acidentada e recuperada c/ peças de outras G22U","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904347","Locomotiva baixada","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904348","Locomotiva baixada no acidente da serra de São Francisco em 2012","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904350","Locomotiva baixada no acidente da serra de São Francisco em 2012","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904352","Locomotiva baixada no acidente da serra de São Francisco em 2012","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904353","Locomotiva baixada","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904362","Foi batizada com o nome de Corupá na época da RFFSA","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904367","Locomotiva baixada","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904370","Locomotiva baixada no acidente da serra de São Francisco em 2012","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904392","Foi batizada com o nome de São Francisco do Sul na época da RFFSA","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904392","Foi usada como referência pela Frateschi na criação da sua miniatura","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904393","Locomotiva baixada","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904408","Locomotiva baixada no acidente da serra de São Francisco em 2012","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904415","Locomotiva microprocessada","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904428","Locomotiva baixada","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904301","Numeração original RFFSA pré-SIGO: 1501","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904302","Numeração original RFFSA pré-SIGO: 1502","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904303","Numeração original RFFSA pré-SIGO: 1503","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904304","Numeração original RFFSA pré-SIGO: 1504","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904305","Numeração original RFFSA pré-SIGO: 1505","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904306","Numeração original RFFSA pré-SIGO: 1506","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904307","Numeração original RFFSA pré-SIGO: 1507","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904308","Numeração original RFFSA pré-SIGO: 1508","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904309","Numeração original RFFSA pré-SIGO: 1509","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904310","Numeração original RFFSA pré-SIGO: 1510","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904311","Numeração original RFFSA pré-SIGO: 1511","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904312","Numeração original RFFSA pré-SIGO: 1512","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904313","Numeração original RFFSA pré-SIGO: 1513","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904314","Numeração original RFFSA pré-SIGO: 1514","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904315","Numeração original RFFSA pré-SIGO: 1515","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904316","Numeração original RFFSA pré-SIGO: 1516","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904317","Numeração original RFFSA pré-SIGO: 1517","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904318","Numeração original RFFSA pré-SIGO: 1518","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904319","Numeração original RFFSA pré-SIGO: 1519","https://pt.wikipedia.org/wiki/EMD_G22U"
